90  0
84.251474505639  3.2683746587026
81.856734857635  4.6203486099773
80.009739872757  5.6564021536276
78.44461750659  6.5286186310691
77.058543462053  7.295909763126
75.798854685219  7.9884855793387
74.634304513567  8.6242867204374
73.544555359138  9.2149963859098
72.515493183111  9.7687234941928
71.536848906419  10.291365875875
70.600874178507  10.787369789301
69.7015511032  11.260183516717
68.834094273686  11.712543379865
67.99462295314  12.146662148532
67.179937338839  12.564357701254
66.387361171584  12.967143576488
65.614628126434  13.356294358436
64.85979796309  13.732893945263
64.121193429646  14.097871871328
63.397351966408  14.452031103479
62.686988174448  14.796069630683
61.988964252023  15.13059745506
61.302266421731  15.4561501215
60.625985925631  15.773199604402
59.959303548019  16.082163150172
59.301476894045  16.383410519616
58.651829843935  16.677269964112
58.009743741294  16.964033189508
57.37464997572  17.243959503051
56.746023695598  17.517279295022
56.123378443708  17.784196973911
55.506261551464  18.044893449043
54.894250160607  18.299528235388
54.286947766795  18.548241240408
53.683981199459  18.791154281195
53.084997967985  19.028372370926
52.489663916675  19.259984806376
51.897661140851  19.486066082337
51.308686124365  19.706676654019
50.722448065176  19.92186356462
50.138667360813  20.131660952016
49.557074229724  20.33609044585
48.977407447961  20.535161463988
48.399413183384  20.728871415393
47.822843911879  20.917205814751
47.247457401907  21.100138312668
46.673015755207  21.277630643913
46.09928449264  21.449632494906
45.526031675154  21.616081290456
44.953027050492  21.776901898613
44.380041216855  21.932006251295
43.806844795015  22.08129287723
43.23320760056  22.224646342461
42.658897807964  22.361936592357
42.083681097995  22.493018187661
41.507319779639  22.617729425451
40.929571877241  22.735891334147
40.350190172802  22.847306529643
39.768921192478  22.951757917283
39.185504125117  23.049007221694
38.599669659208  23.138793323331
38.011138722741  23.220830376806
37.419621108267  23.294805681691
36.824813962623  23.360377271165
36.226400117429  23.417171177558
35.624046232255  23.46477832621
35.017400717231  23.502750999779
34.406091395495  23.530598803832
33.789722858005  23.54778405065
33.167873453362  23.553716461032
32.540091842938  23.547747062523
31.905893035987  23.529161135754
31.264753799504  23.497170026866
30.616107312157  23.450901601071
29.959336898623  23.389389057399
29.293768637703  23.31155775354
28.61866258096  23.216209596662
27.933202243302  23.1020044334
27.236481925461  22.967437708358
26.527491290132  22.810813439053
25.805096422568  22.630211252051
25.068016338853  22.423445803713
24.314793523932  22.188016314108
23.543756528917  21.921043087752
22.752971840303  21.619186641995
21.940180999338  21.278543187265
21.102717038328  20.894507322879
20.237391257871  20.461588266405
19.340336370422  19.973158531409
18.406783521843  19.421101466304
17.430735578958  18.795302045107
16.404470841615  18.082884534413
15.317755422977  17.267020569231
14.156523454112  16.324961950211
12.900506440226  15.224560783749
11.518563342921  13.917518732172
9.9582081621729  12.324477287905
8.1169602689178  10.294843723418
5.7298304804176  7.4514559033446
0  0
